결제구분,접수일자,품목 및 규격,수량,단가,합계,데이터기준일자
결제,2024-02-26,"전기밥솥, 밥통(모든규격)",1,0,0,2024-07-02
결제,2024-02-26,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-26,장롱(120cm 미만),1,11000,11000,2024-07-02
결제,2024-02-26,수족관(1x1m 이상),1,8000,8000,2024-07-02
결제,2024-02-26,칠판(폭 1m 미만),1,2000,2000,2024-07-02
결제,2024-02-26,책꽂이( ),1,2000,2000,2024-07-02
결제,2024-02-26,옥·돌·황토침대(2인용 이상),1,13000,13000,2024-07-02
결제,2024-02-26,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-26,협탁(보조책상)( ),1,2000,2000,2024-07-02
결제,2024-02-26,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,소파(4인용),1,8000,8000,2024-07-02
결제,2024-02-25,화분(소형),1,1000,1000,2024-07-02
결제,2024-02-25,아기침대매트리스( ),1,2000,2000,2024-07-02
결제,2024-02-25,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,신발장(높이 1m 미만),1,2000,2000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,책장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,유아용미끄럼틀( ),1,5000,5000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,청소기(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,책장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,여행용가방( ),1,2000,2000,2024-07-02
결제,2024-02-25,TV(42인치 이상),1,8000,8000,2024-07-02
결제,2024-02-25,협탁(보조책상)( ),1,2000,2000,2024-07-02
결제,2024-02-25,식탁(의자별도)(6인용미만),1,3000,3000,2024-07-02
결제,2024-02-25,냉장고(300L 미만),1,5000,5000,2024-07-02
결제,2024-02-25,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-25,냉장고(300L 미만),1,5000,5000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,소파(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,욕조(유아욕조),1,2000,2000,2024-07-02
결제,2024-02-25,가정용운동매트( ),1,2000,2000,2024-07-02
결제,2024-02-25,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-25,침대(2인용세트),1,13000,13000,2024-07-02
결제,2024-02-25,장식장(90x180cm 미만),1,5000,5000,2024-07-02
결제,2024-02-25,"침대틀(1,2인용)",1,8000,8000,2024-07-02
결제,2024-02-25,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-25,가정용운동매트( ),1,2000,2000,2024-07-02
결제,2024-02-25,캣타워(높이 2m 이하),1,5000,5000,2024-07-02
결제,2024-02-25,"컴퓨터책상세트(작은서랍장,책장포함)",1,8000,8000,2024-07-02
결제,2024-02-25,협탁(보조책상)( ),1,2000,2000,2024-07-02
미결제,2024-02-25,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,돗자리( ),1,2000,2000,2024-07-02
결제,2024-02-25,책상(일반용),1,5000,5000,2024-07-02
결제,2024-02-25,전기장판( ),1,3000,3000,2024-07-02
결제,2024-02-25,유아용놀이매트(5m당),1,2000,2000,2024-07-02
결제,2024-02-25,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-25,"빨래건조대,이불( )",1,2000,2000,2024-07-02
결제,2024-02-25,장식장(90x180cm 이상),1,8000,8000,2024-07-02
결제,2024-02-25,전기장판( ),1,3000,3000,2024-07-02
결제,2024-02-25,노트북(모든규격),1,0,0,2024-07-02
결제,2024-02-25,매트리스( ),1,8000,8000,2024-07-02
미결제,2024-02-25,침대머리( ),1,2000,2000,2024-07-02
결제,2024-02-25,TV(42인치 이상),1,8000,8000,2024-07-02
결제,2024-02-25,냉장고(300L 미만),1,5000,5000,2024-07-02
결제,2024-02-25,커피메이커(모든규격),1,0,0,2024-07-02
결제,2024-02-25,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,여행용가방( ),1,2000,2000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,소파(4인용),1,8000,8000,2024-07-02
결제,2024-02-25,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-25,도마( ),1,1000,1000,2024-07-02
결제,2024-02-25,책상(유아용세트),1,5000,5000,2024-07-02
결제,2024-02-25,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-25,청소기(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-25,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-25,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,협탁(보조책상)( ),1,2000,2000,2024-07-02
결제,2024-02-25,화장실장식장( ),1,2000,2000,2024-07-02
결제,2024-02-25,주니어장(쪽),1,11000,11000,2024-07-02
결제,2024-02-25,자전거( ),1,2000,2000,2024-07-02
결제,2024-02-25,"침대틀(1,2인용)",1,8000,8000,2024-07-02
결제,2024-02-25,"침대틀(1,2인용)",1,8000,8000,2024-07-02
결제,2024-02-25,도마( ),1,1000,1000,2024-07-02
결제,2024-02-25,다리미판( ),1,2000,2000,2024-07-02
결제,2024-02-25,"빨래건조대,이불( )",1,2000,2000,2024-07-02
미결제,2024-02-25,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,거울(110x120cm이상),1,5000,5000,2024-07-02
결제,2024-02-25,칠판(폭 1m 미만),1,2000,2000,2024-07-02
결제,2024-02-25,책장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-25,문짝(유리문포함),1,5000,5000,2024-07-02
결제,2024-02-25,상(4인 이하),1,2000,2000,2024-07-02
결제,2024-02-25,소파(3인용),1,5000,5000,2024-07-02
결제,2024-02-25,식탁(의자별도)(6인용미만),1,3000,3000,2024-07-02
결제,2024-02-25,서랍장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-25,"빨래건조대,이불( )",1,2000,2000,2024-07-02
결제,2024-02-25,침대머리( ),1,2000,2000,2024-07-02
결제,2024-02-25,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-25,유아용놀이매트(5m당),1,2000,2000,2024-07-02
결제,2024-02-24,옷걸이( ),1,2000,2000,2024-07-02
미결제,2024-02-24,서랍장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-24,공기청정기(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-24,옥매트(2인용 이하),1,2000,2000,2024-07-02
미결제,2024-02-24,거울(110x120cm이상),1,5000,5000,2024-07-02
결제,2024-02-24,청소기(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-24,유아용놀이매트(5m당),1,2000,2000,2024-07-02
결제,2024-02-24,"빨래건조대,이불( )",1,2000,2000,2024-07-02
결제,2024-02-24,커튼봉( ),1,1000,1000,2024-07-02
결제,2024-02-24,골프가방( ),1,3000,3000,2024-07-02
미결제,2024-02-24,골프가방( ),1,3000,3000,2024-07-02
결제,2024-02-24,여행용가방( ),1,2000,2000,2024-07-02
결제,2024-02-24,침대(2인용세트),1,13000,13000,2024-07-02
결제,2024-02-24,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-24,전자레인지(모든규격),1,0,0,2024-07-02
결제,2024-02-24,세탁기(10kg 이상),1,8000,8000,2024-07-02
결제,2024-02-24,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-24,노트북(모든규격),1,0,0,2024-07-02
결제,2024-02-24,서랍장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-24,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-24,책장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-24,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-24,카페트(180x180cm 미만),1,5000,5000,2024-07-02
미결제,2024-02-24,캐비닛(쪽당 높이 120cm 미만),1,5000,5000,2024-07-02
결제,2024-02-24,책장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-24,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-24,"빨래건조대,이불( )",1,2000,2000,2024-07-02
결제,2024-02-24,침대(2인용세트),1,13000,13000,2024-07-02
결제,2024-02-24,피아노(디지털),1,11000,11000,2024-07-02
결제,2024-02-24,장롱(120cm 미만),1,11000,11000,2024-07-02
결제,2024-02-24,아기침대틀( ),1,2000,2000,2024-07-02
결제,2024-02-24,안마의자( ),1,13000,13000,2024-07-02
결제,2024-02-24,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-24,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-24,아기침대매트리스( ),1,2000,2000,2024-07-02
결제,2024-02-24,"침대틀(1,2인용)",1,8000,8000,2024-07-02
결제,2024-02-24,"빨래건조대,이불( )",1,2000,2000,2024-07-02
결제,2024-02-24,소파(3인용),1,5000,5000,2024-07-02
결제,2024-02-24,운동기구(헬스싸이클),1,3000,3000,2024-07-02
결제,2024-02-24,책장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-23,TV거실장(120cm 이하),1,3000,3000,2024-07-02
결제,2024-02-23,TV거실장(120cm 초과),1,5000,5000,2024-07-02
결제,2024-02-23,유아용변기( ),1,1000,1000,2024-07-02
결제,2024-02-23,협탁(보조책상)( ),1,2000,2000,2024-07-02
결제,2024-02-23,스키·보드( ),1,3000,3000,2024-07-02
결제,2024-02-23,장판(5m당),1,2000,2000,2024-07-02
결제,2024-02-23,책장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-23,소파(3인용),1,5000,5000,2024-07-02
결제,2024-02-23,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,아기침대매트리스( ),1,2000,2000,2024-07-02
결제,2024-02-23,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-23,"침대틀(1,2인용)",1,8000,8000,2024-07-02
결제,2024-02-23,칠판(폭 1m 이상),1,3000,3000,2024-07-02
결제,2024-02-23,거울(110x120cm이상),1,5000,5000,2024-07-02
결제,2024-02-23,주니어장(쪽),1,11000,11000,2024-07-02
결제,2024-02-23,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-23,TV(42인치 이상),1,8000,8000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
미결제,2024-02-23,블라인드( ),1,2000,2000,2024-07-02
결제,2024-02-23,책장(5단 이상),1,5000,5000,2024-07-02
결제,2024-02-23,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-23,블라인드( ),1,2000,2000,2024-07-02
결제,2024-02-23,문갑(쪽),1,5000,5000,2024-07-02
결제,2024-02-23,"전기밥솥, 밥통(모든규격)",1,0,0,2024-07-02
미결제,2024-02-23,블라인드( ),1,2000,2000,2024-07-02
미결제,2024-02-23,"유모차,휠체어( )",1,2000,2000,2024-07-02
결제,2024-02-23,여행용가방( ),1,2000,2000,2024-07-02
미결제,2024-02-23,욕조(유아욕조),1,2000,2000,2024-07-02
결제,2024-02-23,운동기구(헬스싸이클),1,3000,3000,2024-07-02
결제,2024-02-23,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-23,"침대틀(1,2인용)",1,8000,8000,2024-07-02
결제,2024-02-23,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-23,선풍기(모든규격),1,0,0,2024-07-02
결제,2024-02-23,유아용놀이매트(5m당),1,2000,2000,2024-07-02
결제,2024-02-23,소파(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,양변기(물통포함),1,5000,5000,2024-07-02
결제,2024-02-23,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-23,청소기(높이 1m 이상),1,5000,5000,2024-07-02
결제,2024-02-23,청소기(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-23,냉장고(300L 미만),1,5000,5000,2024-07-02
결제,2024-02-23,"컴퓨터책상세트(작은서랍장,책장포함)",1,8000,8000,2024-07-02
결제,2024-02-23,책상(일반용),1,5000,5000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,화장대(거울포함),1,5000,5000,2024-07-02
결제,2024-02-23,나무묶음(10kg이내),1,1000,1000,2024-07-02
결제,2024-02-23,프린터(높이 1m 이상),1,5000,5000,2024-07-02
결제,2024-02-23,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-23,책장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-23,청소기(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-23,화장실장식장( ),1,2000,2000,2024-07-02
결제,2024-02-23,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,전기장판( ),1,3000,3000,2024-07-02
결제,2024-02-23,TV거실장(120cm 이하),1,3000,3000,2024-07-02
결제,2024-02-23,"빨래건조대,이불( )",1,2000,2000,2024-07-02
결제,2024-02-23,소파(2인용),1,3000,3000,2024-07-02
결제,2024-02-23,조명(일반용),1,2000,2000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
미결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-23,장롱(120cm 미만),1,11000,11000,2024-07-02
미결제,2024-02-23,가정용운동매트( ),1,2000,2000,2024-07-02
미결제,2024-02-23,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-23,선풍기(모든규격),1,0,0,2024-07-02
결제,2024-02-23,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-23,자전거( ),1,2000,2000,2024-07-02
결제,2024-02-23,의자(1인용),1,2000,2000,2024-07-02
미결제,2024-02-23,소파(4인용),1,8000,8000,2024-07-02
결제,2024-02-23,거울(110x120cm미만),1,2000,2000,2024-07-02
결제,2024-02-23,노트북(모든규격),1,0,0,2024-07-02
결제,2024-02-23,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-22,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-22,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-22,화장대(거울포함),1,5000,5000,2024-07-02
결제,2024-02-22,여행용가방( ),1,2000,2000,2024-07-02
미결제,2024-02-22,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-22,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-22,프린터(높이 1m 이상),1,5000,5000,2024-07-02
결제,2024-02-22,문짝(유리문포함),1,5000,5000,2024-07-02
결제,2024-02-22,화장대(거울포함),1,5000,5000,2024-07-02
미결제,2024-02-22,침대(1인용세트),1,11000,11000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,여행용가방( ),1,2000,2000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-22,캣타워(높이 2m 이하),1,5000,5000,2024-07-02
결제,2024-02-22,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,신발장(높이 1m 미만),1,2000,2000,2024-07-02
결제,2024-02-22,파렛트( ),1,5000,5000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,매트리스( ),1,8000,8000,2024-07-02
결제,2024-02-22,책상(일반용),1,5000,5000,2024-07-02
미결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,컴퓨터(본체(모든규격)),1,0,0,2024-07-02
결제,2024-02-22,청소기(높이 1m 이상),1,5000,5000,2024-07-02
결제,2024-02-22,상(4인 이하),1,2000,2000,2024-07-02
결제,2024-02-22,의자(1인용),1,2000,2000,2024-07-02
결제,2024-02-22,서랍장(4단 이하),1,2000,2000,2024-07-02
결제,2024-02-22,가스오븐레인지(높이 1m 미만),1,0,0,2024-07-02
결제,2024-02-22,책상(일반용),1,5000,5000,2024-07-02
결제,2024-02-22,소파(4인용),1,8000,8000,2024-07-02
결제,2024-02-22,청소기(높이 1m 미만),1,0,0,2024-07-02
미결제,2024-02-22,매트리스( ),1,8000,8000,2024-07-02
미결제,2024-02-22,의자(3인용이상),1,5000,5000,2024-07-02
